CBSAFP,latitude,longitude
18020,39.344189,-86.085601
14780,30.241228999999997,-96.73446899999999
14780,30.296785999999997,-96.640883
14780,30.373317999999998,-96.357407
14780,30.379151999999998,-96.299173
14780,30.358468,-96.272455
14780,30.394717999999997,-96.17866099999999
14780,30.330288,-96.15463
14780,30.309371,-96.094404
14780,30.225187,-96.093165
14780,30.206612999999997,-96.15901
14780,30.13842,-96.19178199999999
14780,30.070224,-96.146052
14780,30.053409,-96.160472
14780,30.096149999999998,-96.29284899999999
14780,30.044283,-96.62198
14780,30.145173999999997,-96.647223
14780,30.160545,-96.794552
14780,30.241228999999997,-96.73446899999999
44860,33.21933,-95.861778
44860,33.253997,-95.786682
44860,33.305222,-95.731056
44860,33.299411,-95.720231
44860,33.302116999999996,-95.673722
44860,33.359344,-95.584549
44860,33.347865,-95.50182699999999
44860,33.37719,-95.308593
44860,32.962572,-95.30895699999999
44860,32.960434,-95.66538899999999
44860,32.97959,-95.676795
44860,32.979571,-95.862521
44860,33.21933,-95.861778
24340,43.1183679687078,-86.27392827867139
24340,43.118911,-85.90743499999999
24340,43.20592,-85.908388
24340,43.205166999999996,-85.790662
24340,43.293003,-85.790448
24340,43.294270999999995,-85.56253799999999
24340,43.468129999999995,-85.562348
24340,43.46619,-85.08499599999999
24340,43.466158,-84.845962
24340,43.118851,-84.836889
24340,43.119534,-85.1936
24340,43.118793,-85.312513
24340,42.769878,-85.309626
24340,42.770784,-85.07424499999999
24340,42.421428,-85.071609
24340,42.419849,-85.298879
24340,42.421433,-85.543191
24340,42.768139,-85.545564
24340,42.7682,-85.78249799999999
24340,42.768401999999995,-86.126702
24340,42.768342,-86.137046
24340,42.7675438719157,-86.20853850290969
24340,42.883555,-86.21413799999999
24340,42.988284,-86.226305
24340,43.083408999999996,-86.254646
24340,43.1183679687078,-86.27392827867139
46780,40.9893740520086,-84.8028596219514
46780,40.990314999999995,-84.399486
46780,40.903265,-84.39840699999999
46780,40.859099,-84.340531
46780,40.815940999999995,-84.397374
46780,40.684926,-84.396778
46780,40.684861999999995,-84.45617999999999
46780,40.728305999999996,-84.456172
46780,40.7281459368726,-84.80211903226379
46780,40.728162999999995,-84.80211899999999
46780,40.922568713921,-84.8026702061534
46780,40.9893740520086,-84.8028596219514
31900,40.995638,-82.724792
31900,40.992944,-82.432852
31900,40.82333,-82.420752
31900,40.726683,-82.33921099999999
31900,40.638501999999995,-82.338483
31900,40.555001,-82.336962
31900,40.550871,-82.374898
31900,40.549879,-82.623609
31900,40.666425,-82.644977
31900,40.709416,-82.627191
31900,40.711033,-82.68911299999999
31900,40.711203,-82.727164
31900,40.995638,-82.724792
38840,41.693692999999996,-82.863342
38840,41.722809999999996,-82.82571999999999
38840,41.694002999999995,-82.782719
38840,41.643046999999996,-82.788876
38840,41.628322999999995,-82.84209899999999
38840,41.693692999999996,-82.863342
38840,41.61911,-83.41594099999999
38840,41.623154,-83.182375
38840,41.624130312973996,-83.1638214175228
38840,41.59534,-83.066593
38840,41.555656,-83.028072
38840,41.514353,-82.93436899999999
38840,41.576370999999995,-82.85953099999999
38840,41.587587,-82.83410099999999
38840,41.54193,-82.717878
38840,41.496705795438196,-82.6905671606649
38840,41.479343,-82.73044
38840,41.458239,-82.952224
38840,41.457169,-83.067459
38840,41.457508,-83.338196
38840,41.500228,-83.414626
38840,41.61911,-83.41594099999999
37660,37.38399,-95.52113
37660,37.383837,-95.088189
37660,37.339937,-95.075166
37660,36.9994881346791,-95.0735039666303
37660,36.999358,-95.322565
37660,36.9993417366391,-95.40762000587709
37660,36.9993197867829,-95.5224145523987
37660,37.38399,-95.52113
49100,44.192721999999996,-92.079397
49100,44.1972265195522,-91.85449997529768
49100,44.164235,-91.817302
49100,44.128853,-91.71909699999999
49100,44.064108999999995,-91.64787299999999
49100,44.026900999999995,-91.57328299999999
49100,44.0242093165812,-91.5592155630397
49100,44.001501,-91.440536
49100,43.9842968803226,-91.4235686998173
49100,43.917231,-91.35742599999999
49100,43.852733,-91.29100199999999
49100,43.847065,-91.2876556273671
49100,43.846934999999995,-91.730424
49100,43.84708,-92.079292
49100,44.106988,-92.07949099999999
49100,44.192721999999996,-92.079397
14100,41.092133,-76.73489099999999
14100,41.172039999999996,-76.732672
14100,41.154171999999996,-76.678776
14100,41.155718,-76.640767
14100,41.157765,-76.592607
14100,41.275628999999995,-76.447597
14100,41.308417999999996,-76.407934
14100,41.310199,-76.310133
14100,41.208092,-76.319236
14100,41.131803999999995,-76.277639
14100,41.138466,-76.22897499999999
14100,40.94974,-76.207827
14100,40.883587999999996,-76.284611
14100,40.801809,-76.30717
14100,40.775511,-76.380152
14100,40.833624,-76.409667
14100,40.824737,-76.50116299999999
14100,40.882515,-76.52803399999999
14100,40.883406,-76.55179199999999
14100,40.938617,-76.557013
14100,40.967996,-76.66134799999999
14100,40.949197,-76.794236
14100,41.092133,-76.73489099999999
46100,35.354718,-86.525306
46100,35.318846,-86.422338
46100,35.412476,-86.25759
46100,35.45276,-86.23457499999999
46100,35.631913,-86.245165
46100,35.688899,-86.245406
46100,35.70379,-86.20714699999999
46100,35.646823,-86.08888999999999
46100,35.660108,-85.985062
46100,35.573422,-85.94819199999999
46100,35.524094999999996,-85.87696199999999
46100,35.380362,-85.86971199999999
46100,35.289189,-85.91359299999999
46100,35.223362,-85.873025
46100,35.208624,-85.863317
46100,34.9870308587481,-85.8639461118069
46100,34.991098,-86.311274
46100,34.9910785804428,-86.3187607654651
46100,35.126985999999995,-86.318168
46100,35.12303,-86.36336299999999
46100,35.235381,-86.392192
46100,35.311536,-86.52727999999999
46100,35.354718,-86.525306
29300,33.1295440282507,-85.23659537125279
29300,33.163654,-85.117402
29300,33.195098,-85.10798
29300,33.171701,-85.088036
29300,33.224693,-84.939015
29300,33.223858,-84.862135
29300,33.191173,-84.862359
29300,32.872495,-84.861768
29300,32.868761,-84.88170199999999
29300,32.8701382699716,-85.18611740178919
29300,33.108075,-85.232441
29300,33.1295440282507,-85.23659537125279
32620,31.338897999999997,-91.065741
32620,31.348671,-90.983002
32620,31.349306,-90.633302
32620,31.349573999999997,-90.548199
32620,31.350274,-90.260391
32620,31.0006617812291,-90.2595549404913
32620,31.000363,-90.346007
32620,31.000360667980797,-90.3472410806621
32620,30.9999821017916,-90.5475744252331
32620,30.9999450243999,-90.56719540065849
32620,30.999582999999998,-90.758775
32620,30.999525355340598,-90.8258291412919
32620,30.999323935309196,-91.0601274679966
32620,31.281920999999997,-91.05946899999999
32620,31.320974999999997,-91.095398
32620,31.338897999999997,-91.065741
32500,38.593700999999996,-83.99160499999999
32500,38.7672838752678,-83.9043750861048
32500,38.751433,-83.852085
32500,38.716007999999995,-83.834015
32500,38.695640999999995,-83.78362
32500,38.65815,-83.77216
32500,38.638037865066,-83.70586163558559
32500,38.630036,-83.679484
32500,38.6418519345458,-83.6469114041267
32500,38.611425,-83.624596
32500,38.525380999999996,-83.641852
32500,38.456348,-83.85928
32500,38.492278,-83.930348
32500,38.586843,-83.970585
32500,38.593700999999996,-83.99160499999999
22420,43.220377,-83.932071
22420,43.221422,-83.695621
22420,43.223130999999995,-83.46073299999999
22420,42.880432,-83.453364
22420,42.871263,-83.68938399999999
22420,42.783263,-83.686493
22420,42.780820999999996,-83.922516
22420,43.132782,-83.929079
22420,43.220377,-83.932071
22620,35.002469999999995,-91.14984199999999
22620,35.001039999999996,-91.04543
22620,35.148188999999995,-91.04267
22620,35.144214,-90.50299299999999
22620,35.148230999999996,-90.400438
22620,34.904120999999996,-90.40854
22620,34.911795999999995,-91.099201
22620,34.86712,-91.099961
22620,34.911847,-91.152457
22620,35.002469999999995,-91.14984199999999
40760,33.660503999999996,-106.37366
40760,33.650297,-106.052718
40760,33.825606,-106.052662
40760,33.825624,-105.924685
40760,34.25999,-105.925968
40760,34.260031,-105.313218
40760,34.347204999999995,-105.313072
40760,34.347043,-104.891745
40760,34.088407,-104.893377
40760,33.398199,-104.892433
40760,33.305827,-104.88513
40760,33.138904,-104.905424
40760,33.132303,-105.316968
40760,33.305977,-105.317376
40760,33.304834,-105.725957
40760,33.390633,-105.727171
40760,33.390595,-106.34571
40760,33.391821,-106.371895
40760,33.479875,-106.372797
40760,33.660503999999996,-106.37366
43020,45.029246,-89.22381399999999
43020,45.028917,-88.98168
43020,45.118027,-88.98218399999999
43020,45.117346,-88.641159
43020,45.116887,-88.48373199999999
43020,44.855444999999996,-88.489149
43020,44.852739,-88.24821299999999
43020,44.679631,-88.24268699999999
43020,44.667426999999996,-88.25225999999999
43020,44.584745999999996,-88.245204
43020,44.590514999999996,-88.606083
43020,44.678331,-88.605159
43020,44.681365,-89.223745
43020,45.029246,-89.22381399999999
19420,35.491299,-85.14639299999999
19420,35.571359,-85.107762
19420,35.761939,-84.916062
19420,35.823066,-84.80163
19420,35.825,-84.78190099999999
19420,35.75439,-84.75447199999999
19420,35.752896,-84.72385299999999
19420,35.68967,-84.72323999999999
19420,35.673908,-84.781804
19420,35.55255,-84.794904
19420,35.550216999999996,-84.873969
19420,35.497071999999996,-84.859949
19420,35.442671,-84.912148
19420,35.466674,-84.968953
19420,35.409288,-85.01634299999999
19420,35.428442,-85.102158
19420,35.458649,-85.13519099999999
19420,35.491299,-85.14639299999999
38260,37.674519,-95.08801199999999
38260,37.6731107003321,-94.61787245089809
38260,37.6535777966344,-94.61784552435421
38260,37.410909,-94.617511
38260,37.3641703270387,-94.6176676047008
38260,37.338418,-94.6177538916066
38260,37.339937,-95.075166
38260,37.383837,-95.088189
38260,37.674519,-95.08801199999999
47700,41.172868,-86.077551
47700,41.176368,-86.054116
47700,41.435812,-86.05923
47700,41.436856,-85.65350699999999
47700,41.351195,-85.653227
47700,41.294776,-85.651928
47700,41.178376,-85.686574
47700,41.046715999999996,-85.684181
47700,41.043588,-85.795814
47700,41.042876,-85.945561
47700,41.084877999999996,-86.07593899999999
47700,41.172868,-86.077551
41460,39.277094,-97.931614
41460,39.306397,-97.929097
41460,39.306011,-97.369839
41460,39.131961,-97.37115399999999
41460,38.957851999999995,-97.371614
41460,38.9289,-97.381205
41460,38.609353,-97.371911
41460,38.60988,-97.92479499999999
41460,38.871099,-97.928592
41460,38.958394999999996,-97.92855999999999
41460,39.219273,-97.929746
41460,39.277094,-97.931614
32340,40.578375628996,-95.20226600083029
32340,40.576879999999996,-95.06892099999999
32340,40.5749211691113,-94.9148978673616
32340,40.573713999999995,-94.81997799999999
32340,40.5717595874,-94.6320259176948
32340,40.472513,-94.631889
32340,40.398762999999995,-94.60848
32340,40.386714,-94.59848699999999
32340,40.126127,-94.605942
32340,40.130095999999995,-95.04307999999999
32340,40.246589,-95.064972
32340,40.261706,-95.18061399999999
32340,40.478902999999995,-95.177708
32340,40.578375628996,-95.20226600083029
43660,32.963597,-101.173378
43660,32.970225,-101.03866
43660,32.965022999999995,-100.990181
43660,32.963468999999996,-100.65587
43660,32.525312,-100.660626
43660,32.527702999999995,-101.174562
43660,32.963597,-101.173378
36220,32.085795,-102.799086
36220,32.086991,-102.287048
36220,31.651276,-102.287345
36220,31.651327,-102.31805
36220,31.651714,-102.767246
36220,31.651783,-102.798939
36220,32.085795,-102.799086
33420,32.733834,-98.57602299999999
33420,32.954349,-98.575616
33420,32.9523,-98.427211
33420,33.007913,-98.426553
33420,33.003332,-98.056094
33420,32.558822,-98.066836
33420,32.511626,-98.068545
33420,32.513039,-98.475177
33420,32.515163,-98.576256
33420,32.733834,-98.57602299999999
47620,41.850055999999995,-79.612072
47620,41.99851990410839,-79.6108357749867
47620,41.998255,-79.472472
47620,41.998838109911006,-79.0612644031599
47620,41.998948999999996,-78.983065
47620,41.9991031986894,-78.9188573636152
47620,41.840896,-78.915775
47620,41.83048,-78.948689
47620,41.623863,-78.95605599999999
47620,41.623402,-78.956042
47620,41.624559,-79.51207
47620,41.623858,-79.612873
47620,41.850055999999995,-79.612072
47780,38.691342999999996,-87.278553
47780,38.743235,-87.238551
47780,38.817476,-87.241463
47780,38.807977,-87.213267
47780,38.903974,-87.098771
47780,38.90246,-87.03542
47780,38.904204,-86.904252
47780,38.817237999999996,-86.92294299999999
47780,38.505358,-86.92418599999999
47780,38.490452999999995,-86.94766299999999
47780,38.514700000000005,-87.072369
47780,38.537234,-87.10636
47780,38.54493,-87.242097
47780,38.691342999999996,-87.278553
30280,35.417021,-86.960804
30280,35.525515,-86.84957299999999
30280,35.706595,-86.782016
30280,35.696447,-86.751651
30280,35.710051,-86.686193
30280,35.685900000000004,-86.63943599999999
30280,35.491771,-86.664164
30280,35.367401,-86.618572
30280,35.36495,-86.59947799999999
30280,35.327013,-86.60261299999999
30280,35.252877999999995,-86.746899
30280,35.263677,-86.828301
30280,35.314074999999995,-86.90645099999999
30280,35.417021,-86.960804
17060,39.31969,-83.386057
17060,39.377416,-83.372714
17060,39.516248999999995,-83.26673699999999
17060,39.506754,-82.98456
17060,39.480061,-82.998204
17060,39.46835,-82.740729
17060,39.368165,-82.74859099999999
17060,39.237643999999996,-82.760111
17060,39.207967,-82.762892
17060,39.168769,-82.78589099999999
17060,39.197585,-83.35353099999999
17060,39.268048,-83.393794
17060,39.31969,-83.386057
14420,36.055405,-101.623466
14420,36.055276,-101.085735
14420,35.625267,-101.086068
14420,35.624057,-101.622831
14420,36.055405,-101.623466
23240,30.499831999999998,-99.303996
23240,30.498482,-98.964232
23240,30.499875,-98.59167
23240,30.138954,-98.587897
23240,30.138289999999998,-98.920147
23240,30.134297999999998,-99.30098799999999
23240,30.286652999999998,-99.301718
23240,30.499831999999998,-99.303996
48100,27.646382,-82.054349
48100,27.646645,-81.56353299999999
48100,27.340640999999998,-81.56406199999999
48100,27.338264,-82.055753
48100,27.646382,-82.054349
36830,46.912562,-119.368662
36830,46.911344,-118.982652
36830,47.261708999999996,-118.979777
36830,47.260568,-117.96092999999999
36830,46.914811,-117.959335
36830,46.784873,-118.015567
36830,46.738833,-118.21024299999999
36830,46.736622999999994,-118.358881
36830,46.737694999999995,-119.369429
36830,46.912562,-119.368662
37940,40.996097,-86.168459
37940,40.999195,-85.94643599999999
37940,40.650991,-85.93952499999999
37940,40.651693,-85.864791
37940,40.565525,-85.863641
37940,40.564128,-86.013325
37940,40.562649,-86.165024
37940,40.909836,-86.169012
37940,40.996097,-86.168459
34740,43.472329699506695,-86.46351688668109
34740,43.467447,-86.039491
34740,43.293518999999996,-86.03895299999999
34740,43.293003,-85.790448
34740,43.205166999999996,-85.790662
34740,43.20592,-85.908388
34740,43.118911,-85.90743499999999
34740,43.1183679687078,-86.27392827867139
34740,43.195114,-86.316259
34740,43.338436,-86.407832
34740,43.432013,-86.448743
34740,43.472329699506695,-86.46351688668109
19540,40.917823,-85.073861
19540,40.922568713921,-84.8026702061534
19540,40.728162999999995,-84.80211899999999
19540,40.7281459368726,-84.80211903226379
19540,40.5722128806467,-84.8024138785794
19540,40.568239999999996,-85.068479
19540,40.917823,-85.073861
14820,35.053827,-83.056889
14820,35.13192,-82.983216
14820,35.292037,-82.920881
14820,35.318343,-82.83198999999999
14820,35.422967,-82.745139
14820,35.303708,-82.619248
14820,35.14647534784749,-82.5777151484413
14820,35.124545,-82.68603999999999
14820,35.079131,-82.746431
14820,35.0818744360041,-82.7620595521136
14820,35.0856,-82.783283
14820,35.056021,-82.897499
14820,35.0269185439239,-83.0084728122692
14820,35.053827,-83.056889
29060,43.621119,-71.651153
29060,43.684511,-71.648346
29060,43.691949,-71.581403
29060,43.697992,-71.521466
29060,43.760979,-71.531658
29060,43.695558,-71.43988999999999
29060,43.62922,-71.344245
29060,43.628794,-71.34362
29060,43.571345,-71.258259
29060,43.538959,-71.162675
29060,43.355123,-71.159364
29060,43.284994,-71.23601099999999
29060,43.411297999999995,-71.471454
29060,43.452701,-71.55002999999999
29060,43.437892999999995,-71.612426
29060,43.563410999999995,-71.72757299999999
29060,43.621119,-71.651153
24940,34.215462648637,-82.7359800166139
24940,34.484002,-82.313996
24940,34.466656,-82.31031399999999
24940,34.409676,-82.246337
24940,34.330151,-82.168857
24940,34.29924,-82.08367
24940,34.203148,-81.945019
24940,34.146307,-81.897154
24940,34.135357,-81.87008399999999
24940,33.996615,-81.990713
24940,33.961646,-82.008298
24940,33.95321,-82.04697399999999
24940,33.983396,-82.04513
24940,33.978597,-82.20028599999999
24940,34.018781,-82.245055
24940,33.971584,-82.306243
24940,34.064119999999996,-82.32694699999999
24940,34.071925,-82.53056699999999
24940,34.0135178092096,-82.59502579260729
24940,34.081312,-82.642797
24940,34.148165,-82.715373
24940,34.215462648637,-82.7359800166139
36840,38.433932999999996,-95.50826699999999
36840,38.695268,-95.50804199999999
36840,38.738808,-95.500738
36840,38.738586999999995,-95.056412
36840,38.694903,-95.065772
36840,38.389945,-95.06583099999999
36840,38.390277999999995,-95.50832799999999
36840,38.433932999999996,-95.50826699999999
18460,34.822993,-83.652194
18460,34.819991,-83.586897
18460,34.740013,-83.534904
18460,34.747271999999995,-83.431465
18460,34.7170105826273,-83.34960851091328
18460,34.6863277104121,-83.34003910678459
18460,34.675308,-83.365044
18460,34.481142,-83.45976999999999
18460,34.491734,-83.537436
18460,34.431748,-83.615251
18460,34.503602,-83.666415
18460,34.541388999999995,-83.616745
18460,34.659801,-83.662819
18460,34.732194,-83.623296
18460,34.800882,-83.681596
18460,34.822993,-83.652194
33340,43.019386999999995,-88.541579
33340,43.196048,-88.535843
33340,43.194697,-88.417987
33340,43.370174999999996,-88.41843899999999
33340,43.543532,-88.400426
33340,43.542943,-88.160873
33340,43.542361,-88.040528
33340,43.543015444928,-87.7910201400285
33340,43.492782999999996,-87.793239
33340,43.420677,-87.840955
33340,43.307652,-87.889207
33340,43.197108,-87.89628599999999
33340,43.192134632526496,-87.8965793111888
33340,43.12591,-87.90048499999999
33340,43.064412,-87.870184
33340,43.015814,-87.89578399999999
33340,42.944116,-87.842681
33340,42.856716999999996,-87.834879
33340,42.8489230088186,-87.8274775244631
33340,42.8422735467354,-87.821162938034
33340,42.843323,-88.069924
33340,42.842095,-88.306384
33340,42.842996,-88.541535
33340,43.019386999999995,-88.541579
27100,42.42152,-84.718493
27100,42.421983999999995,-84.600403
27100,42.424611,-84.14071299999999
27100,42.424566999999996,-84.131136
27100,42.071577,-84.131963
27100,42.073456,-84.363297
27100,42.070366,-84.70955599999999
27100,42.42152,-84.718493
15860,38.446566,-106.010751
15860,38.505631,-105.908717
15860,38.60212,-105.878122
15860,38.693551,-105.96975
15860,38.697205,-105.329134
15860,38.696901,-105.237792
15860,38.647594999999995,-105.240362
15860,38.649882,-104.942426
15860,38.519569,-104.94153299999999
15860,38.258275,-104.940366
15860,38.257973,-105.049215
15860,38.265046999999996,-105.796897
15860,38.423622,-105.999788
15860,38.446566,-106.010751
11860,39.652871999999995,-95.564126
11860,39.65298,-95.33973999999999
11860,39.652549,-95.115189
11860,39.6136682968209,-95.0440507525704
11860,39.595116999999995,-95.04716499999999
11860,39.576764,-95.07668799999999
11860,39.553940999999995,-95.113557
11860,39.53325788521,-95.091419402824
11860,39.494415,-95.04984499999999
11860,39.440552,-94.98214399999999
11860,39.4216817446564,-94.9657474186335
11860,39.418858,-94.997852
11860,39.419218,-95.180891
11860,39.41905,-95.570351
11860,39.652871999999995,-95.564126
43100,43.891511,-88.162274
43100,43.891692,-88.041794
43100,43.892208887456796,-87.72857954230889
43100,43.873720999999996,-87.73601699999999
43100,43.810445,-87.726407
43100,43.76735,-87.700251
43100,43.722895,-87.708185
43100,43.679542,-87.706204
43100,43.563054,-87.79013499999999
43100,43.543015444928,-87.7910201400285
43100,43.542361,-88.040528
43100,43.542943,-88.160873
43100,43.891511,-88.162274
27920,39.1323,-96.963177
27920,39.15112,-96.961219
27920,39.220076,-96.961693
27920,39.219012,-96.849879
27920,39.088176,-96.85140899999999
27920,39.043666,-96.501166
27920,38.869704,-96.501556
27920,38.870067,-96.890245
27920,38.870349999999995,-96.92671
27920,38.978941,-96.926209
27920,38.964901,-96.96347
27920,39.1323,-96.963177
22820,40.350245,-104.150494
22820,40.524389,-104.147714
22820,40.523382999999995,-103.581844
22820,40.523253,-103.4672
22820,40.436346,-103.465377
22820,40.001501999999995,-103.47199
22820,40.001366,-103.705701
22820,40.000856,-104.150332
22820,40.350245,-104.150494
31620,33.259991,-93.48176
31620,33.258165,-93.442019
31620,33.444459,-93.365585
31620,33.440444,-93.22129
31620,33.452909,-93.116361
31620,33.380293,-93.11901399999999
31620,33.37728,-92.97846899999999
31620,33.017250940152195,-92.98870761071501
31620,33.017951,-93.197402
31620,33.0180158799566,-93.23860696239939
31620,33.018234,-93.377134
31620,33.0186345956663,-93.4905124001204
31620,33.259991,-93.48176
16180,39.1656267640688,-120.003364028833
16180,39.165509,-119.880787
16180,39.215285,-119.770871
16180,39.250871,-119.712645
16180,39.195287,-119.648977
16180,39.194424,-119.56148
16180,39.085791,-119.55102
16180,39.114008999999996,-119.761213
16180,39.112689374095794,-120.002614842913
16180,39.1656267640688,-120.003364028833
14020,39.342621,-87.053646
14020,39.342043,-86.94247299999999
14020,39.473344999999995,-86.939981
14020,39.470062999999996,-86.68571
14020,39.441086,-86.63190999999999
14020,39.346948,-86.63081799999999
14020,39.340250999999995,-86.611706
14020,39.339752,-86.381395
14020,39.048375,-86.370066
14020,39.048809999999996,-86.318133
14020,38.99087,-86.31747399999999
14020,38.992404,-86.682277
14020,39.165746,-86.683002
14020,39.168085999999995,-87.05457799999999
14020,39.342621,-87.053646
16060,37.7964067184393,-89.68722138085309
16060,37.831568,-89.66338499999999
16060,37.95531,-89.595084
16060,37.950311,-89.17759699999999
16060,37.945184999999995,-89.15075499999999
16060,37.861999,-89.15117599999999
16060,37.863338,-88.70676
16060,37.599277,-88.708546
16060,37.596576,-89.041401
16060,37.600469,-89.153668
16060,37.600195,-89.453355
16060,37.56998591392819,-89.4977459260392
16060,37.580116,-89.494051
16060,37.62505,-89.506563
16060,37.696475,-89.521948
16060,37.723599,-89.59128899999999
16060,37.759484,-89.667993
16060,37.7964067184393,-89.68722138085309
43060,35.37686,-97.14211399999999
43060,35.463977,-97.14148999999999
43060,35.462706,-96.624865
43060,35.400722,-96.623699
43060,35.411471,-96.77637999999999
43060,34.899958,-96.77568099999999
43060,34.944649,-96.813452
43060,34.926251,-96.8854
43060,34.964363999999996,-96.93058599999999
43060,34.907348,-97.01593
43060,34.928176,-97.142349
43060,35.37686,-97.14211399999999
21140,41.759653033157996,-86.06256302901059
21140,41.759051,-85.79136299999999
21140,41.7590510395575,-85.79133496196279
21140,41.759236686047,-85.6597502379909
21140,41.523347,-85.654747
21140,41.436856,-85.65350699999999
21140,41.435812,-86.05923
21140,41.479154,-86.059451
21140,41.759653033157996,-86.06256302901059
35820,41.7432,-101.406466
35820,41.740404,-100.842459
35820,41.739761,-100.711711
35820,41.739855999999996,-100.265474
35820,41.739816999999995,-100.251224
35820,41.393298,-100.251098
35820,41.393324,-100.236106
35820,41.053868,-100.238136
35820,41.046597,-100.224235
35820,40.700254,-100.223311
35820,40.700134999999996,-100.777833
35820,40.697801999999996,-101.247963
35820,41.003949999999996,-101.249975
35820,41.047391999999995,-101.270381
35820,41.394934,-101.269695
35820,41.395416,-101.40726
35820,41.7432,-101.406466
20700,41.161497,-75.600736
20700,41.224050999999996,-75.543054
20700,41.232538999999996,-75.505607
20700,41.239205999999996,-75.359184
20700,41.252100999999996,-75.129721
20700,41.150341,-75.15650699999999
20700,41.0930282469934,-74.9923859951822
20700,41.061215,-75.015271
20700,41.0326279973019,-75.0523586008006
20700,41.01862,-75.070532
20700,40.980179,-75.13308599999999
20700,40.9653055343877,-75.12325394420849
20700,40.86604,-75.28403899999999
20700,40.814746,-75.474193
20700,40.878192,-75.51795299999999
20700,40.951322999999995,-75.57459
20700,40.987181,-75.49598999999999
20700,41.122344,-75.649637
20700,41.161497,-75.600736
11060,34.5069327688814,-99.8420638841464
11060,34.507121,-99.666512
11060,34.724554999999995,-99.666849
11060,34.72502,-99.42320099999999
11060,34.813038,-99.40582099999999
11060,34.822114,-99.246462
11060,34.84954,-99.14457
11060,34.702352,-99.149114
11060,34.701557,-99.052511
11060,34.63795,-99.10315
11060,34.588035999999995,-99.16332
11060,34.426657,-99.237922
11060,34.3253735743726,-99.2216079008455
11060,34.386599,-99.27534
11060,34.437083,-99.35040699999999
11060,34.442099,-99.394956
11060,34.380463999999996,-99.42043199999999
11060,34.396471,-99.470969
11060,34.3968709897905,-99.4750221370384
11060,34.407672999999996,-99.58448
11060,34.374688,-99.600026
11060,34.381036,-99.696462
11060,34.435266,-99.764882
11060,34.48784,-99.818186
11060,34.5069327688814,-99.8420638841464
42820,32.307614,-87.47308
42820,32.308101,-87.42174399999999
42820,32.482965,-87.423153
42820,32.489948,-87.110817
42820,32.729532,-87.01776199999999
42820,32.663269,-87.01765999999999
42820,32.664169,-86.91759499999999
42820,32.536712,-86.906403
42820,32.340803,-86.81491199999999
42820,32.274918,-86.864367
42820,32.224747,-86.810313
42820,32.225028,-86.90830199999999
42820,32.04797,-86.906956
42820,32.047514,-87.17786
42820,32.199069,-87.324783
42820,32.264919,-87.472206
42820,32.307614,-87.47308
37540,36.5014641981633,-88.5163580599794
37540,36.501456999999995,-88.51191999999999
37540,36.5012837190757,-88.4890767387132
37540,36.49854,-88.127378
37540,36.4999962506816,-88.05335080077589
37540,36.443992,-88.06142799999999
37540,36.360133,-87.99092
37540,36.359809,-88.031779
37540,36.359265,-88.095868
37540,36.340315,-88.092269
37540,36.310933,-88.10266
37540,36.29485,-88.09078199999999
37540,36.293028,-88.09371
37540,36.288556,-88.08885099999999
37540,36.281033,-88.09252599999999
37540,36.275197999999996,-88.09167
37540,36.267897999999995,-88.087082
37540,36.254549,-88.085228
37540,36.12029,-88.212559
