COUNTYFP,latitude,longitude
19083,42.209267,-93.001674
19083,42.208886,-93.23172199999999
19083,42.209302,-93.463043
19083,42.470802,-93.46263499999999
19083,42.557700000000004,-93.49948499999999
20133,37.732759,-95.525499
20133,37.732476,-95.088082
20133,37.674519,-95.08801199999999
20133,37.383837,-95.088189
20133,37.38399,-95.52113
20133,37.383979,-95.52556
20133,37.732759,-95.525499
31133,40.262173,-96.463667
31133,40.262038,-96.06673599999999
31133,40.261482,-96.010176
31133,40.000704665772005,-96.0106788179345
31133,40.000719,-96.02409
31133,40.000495,-96.154365
31133,40.000690999999996,-96.239172
31133,40.0006910427544,-96.2392078784111
31133,40.000958572554495,-96.4637120767748
31133,40.262173,-96.463667
01059,34.46303430044,-88.15490218400869
01059,34.5816967458839,-88.13955944124739
01059,34.567081,-87.52966699999999
01059,34.304598,-87.52972199999999
01059,34.306996999999996,-87.634725
01059,34.3210395343343,-88.1732617345949
01059,34.46303430044,-88.15490218400869
29175,39.597699,-92.697228
29175,39.610265,-92.692149
29175,39.605348,-92.300871
29175,39.347795,-92.310028
29175,39.246454,-92.314471
29175,39.248795,-92.430229
29175,39.321614,-92.70736699999999
29175,39.597699,-92.697228
35028,35.960094999999995,-106.399713
35028,35.966327,-106.248161
35028,35.930741999999995,-106.245649
35028,35.839178,-106.248257
35028,35.82776,-106.171852
35028,35.755818,-106.250499
35028,35.819986,-106.418778
35028,35.960094999999995,-106.399713
37105,35.518001999999996,-79.350073
37105,35.569116,-79.244663
37105,35.628164,-79.11709599999999
37105,35.521668999999996,-78.96964
37105,35.307161,-79.183556
37105,35.353369,-79.27356499999999
37105,35.469674999999995,-79.359765
37105,35.518001999999996,-79.350073
39137,40.990314999999995,-84.399486
39137,40.990691999999996,-84.341911
39137,41.165524,-84.341602
39137,41.165862,-84.228222
39137,41.167823999999996,-83.881149
39137,40.920429,-83.880423
39137,40.90473,-84.109516
39137,40.860994,-84.109586
39137,40.859099,-84.340531
39137,40.903265,-84.39840699999999
39137,40.990314999999995,-84.399486
45039,34.529482,-81.427545
45039,34.572029,-81.42270599999999
45039,34.543146,-80.87749099999999
45039,34.486694,-80.89872199999999
45039,34.457775999999996,-80.879227
45039,34.377111,-80.769926
45039,34.26876,-80.825921
45039,34.213871999999995,-81.095863
45039,34.220285,-81.181196
45039,34.174552,-81.178293
45039,34.239458,-81.31691099999999
45039,34.266928,-81.342297
45039,34.494378999999995,-81.42324099999999
45039,34.529482,-81.427545
48021,30.21193,-97.49135
48021,30.21211,-97.491254
48021,30.367905999999998,-97.400089
48021,30.419563,-97.36953899999999
48021,30.402842999999997,-97.334463
48021,30.362848,-97.251707
48021,30.337833,-97.199578
48021,30.310695,-97.158811
48021,30.259356999999998,-97.081834
48021,30.051434999999998,-97.024461
48021,29.896776,-97.19423499999999
48021,29.786541,-97.315823
48021,30.067943999999997,-97.64936999999999
48021,30.21193,-97.49135
55113,46.157045,-91.551282
55113,46.154616,-90.924583
55113,45.981055,-90.925174
55113,45.981553999999996,-90.676968
55113,45.638264,-90.678749
55113,45.637605,-91.540294
55113,46.157045,-91.551282
48233,36.055405,-101.623466
48233,36.055276,-101.085735
48233,35.625267,-101.086068
48233,35.624057,-101.622831
48233,36.055405,-101.623466
55031,46.244043,-92.29361899999999
55031,46.41721950288,-92.2927598024283
55031,46.495585,-92.292371
55031,46.663242,-92.292192
55031,46.664741,-92.20549199999999
55031,46.695240999999996,-92.18309099999999
55031,46.731595999999996,-92.143338
55031,46.734446,-92.10025499999999
55031,46.710516999999996,-92.05081899999999
55031,46.706469,-92.01529
55031,46.682539,-91.961889
55031,46.690211,-91.886963
55031,46.690176,-91.820027
55031,46.734733,-91.645502
55031,46.757487999999995,-91.574291
55031,46.7574752934595,-91.55134153565639
55031,46.748110999999994,-91.551936
55031,46.157045,-91.551282
55031,46.157596999999996,-92.04963599999999
55031,46.157321306496,-92.2938306085787
55031,46.244043,-92.29361899999999
48095,31.580267,-100.111234
48095,31.576759,-99.72169799999999
48095,31.467442,-99.62491999999999
48095,31.49195,-99.60185
48095,31.087296,-99.603223
48095,31.087994,-100.115216
48095,31.580267,-100.111234
51065,37.796956,-78.491345
51065,38.006474,-78.30676299999999
51065,37.957339999999995,-78.205125
51065,37.904685,-78.06248099999999
51065,37.773949,-78.147714
51065,37.748528,-78.159326
51065,37.744959,-78.18099
51065,37.690495,-78.23974799999999
51065,37.760200000000005,-78.46414899999999
51065,37.796956,-78.491345
55041,45.982344999999995,-89.047795
55041,45.982276,-88.933222
55041,46.072107163775996,-88.9327684510096
55041,46.021609,-88.811948
55041,46.027308,-88.739994
55041,46.0144656703203,-88.68323220849939
55041,45.7229,-88.675821
55041,45.722426,-88.425302
55041,45.37701,-88.428102
55041,45.378682999999995,-88.677996
55041,45.378637,-88.926025
55041,45.465137,-88.923062
55041,45.464439,-89.04648999999999
55041,45.895354999999995,-89.047601
55041,45.982344999999995,-89.047795
26121,43.472329699506695,-86.46351688668109
26121,43.467447,-86.039491
26121,43.293518999999996,-86.03895299999999
26121,43.293003,-85.790448
26121,43.205166999999996,-85.790662
26121,43.20592,-85.908388
26121,43.118911,-85.90743499999999
26121,43.1183679687078,-86.27392827867139
26121,43.195114,-86.316259
26121,43.338436,-86.407832
26121,43.432013,-86.448743
26121,43.472329699506695,-86.46351688668109
27005,47.151149,-96.194671
27005,47.151813,-96.06706899999999
27005,47.151453,-95.551186
27005,47.152515,-95.16917199999999
27005,46.804719999999996,-95.16301
27005,46.717639999999996,-95.16371
27005,46.716255,-95.247999
27005,46.717853999999996,-96.174587
27005,46.977374999999995,-96.17410799999999
27005,47.151149,-96.194671
40077,35.029196999999996,-95.50765799999999
40077,35.029299,-95.349437
40077,35.058513999999995,-95.349233
40077,35.058279,-94.927863
40077,34.942212,-94.927668
40077,34.942157,-94.99812
40077,34.855078,-94.99781
40077,34.855019,-95.059512
40077,34.680735999999996,-95.05961599999999
40077,34.681142,-95.51451399999999
40077,35.029196999999996,-95.50765799999999
22073,32.495486,-92.41534999999999
22073,32.582845,-92.415071
22073,32.590094,-92.224265
22073,32.723003,-92.065179
22073,32.661139,-91.91116799999999
22073,32.587119,-91.94341899999999
22073,32.505902,-91.913057
22073,32.401094,-91.994208
22073,32.277068,-92.034397
22073,32.258552,-92.106115
22073,32.277440999999996,-92.31185099999999
22073,32.320755,-92.31182899999999
22073,32.407812,-92.415418
22073,32.495486,-92.41534999999999
15005,21.2006942662583,-157.014267869299
15005,21.212198,-156.984032
15005,21.212131,-156.962847
15005,21.169068,-156.921108
15005,21.169021346281102,-156.917859561199
15005,21.131625,-156.900241
15005,21.129479,-156.918072
15005,21.160173,-156.942135
15005,21.17524,-156.97364299999998
15005,21.182349,-157.014612
15005,21.2006942662583,-157.014267869299
01023,31.893855711615597,-88.4686624840513
01023,31.933173,-88.46866
01023,32.053049205419704,-88.45338776310929
01023,32.227636234688894,-88.4311453634628
01023,32.250143,-88.42827799999999
01023,32.308679123011295,-88.4213122213943
01023,32.310573999999995,-87.930661
01023,32.28524,-88.019145
01023,32.185313,-88.007077
01023,32.00624,-88.113584
01023,31.990181999999997,-88.07348999999999
01023,31.950256,-88.121414
01023,31.814546,-88.18038399999999
01023,31.699302999999997,-88.08828799999999
01023,31.697942371350198,-88.4636253046849
01023,31.790722,-88.46866899999999
01023,31.893855711615597,-88.4686624840513
12123,30.0892687377287,-83.992310340478
12123,30.245386,-83.915533
12123,30.273318,-83.85698699999999
12123,30.303539999999998,-83.820235
12123,30.304212,-83.468768
12123,30.260351,-83.469267
12123,30.26044,-83.36726
12123,29.887933999999998,-83.37089
12123,29.822222,-83.35285999999999
12123,29.822623,-83.318859
12123,29.665701,-83.36639799999999
12123,29.6660652244827,-83.4141265131585
12123,29.670536,-83.414701
12123,29.698542,-83.483567
12123,29.72306,-83.537645
12123,29.787307,-83.583045
12123,29.856892,-83.62502599999999
12123,29.918512999999997,-83.67921899999999
12123,29.976982,-83.78872899999999
12123,30.039068,-83.93151
12123,30.0892687377287,-83.992310340478
18127,41.628889838960006,-87.2227999491184
18127,41.650301999999996,-87.125835
18127,41.674661,-87.02788799999999
18127,41.7164969379022,-86.93284902849439
18127,41.236798,-86.93007899999999
18127,41.219657999999995,-86.968125
18127,41.286245,-87.131339
18127,41.242027,-87.218862
18127,41.628889838960006,-87.2227999491184
20075,38.2624115677495,-102.044634270291
20075,38.263145,-101.567482
20075,38.263207,-101.542312
20075,37.827594,-101.542757
20075,37.736314,-101.527063
20075,37.7385405736382,-102.041965658628
20075,38.113011,-102.04425499999999
20075,38.2624115677495,-102.044634270291
26139,43.1183679687078,-86.27392827867139
26139,43.118911,-85.90743499999999
26139,43.20592,-85.908388
26139,43.205166999999996,-85.790662
26139,43.030877,-85.78850299999999
26139,42.914518,-85.78222699999999
26139,42.856296,-85.782106
26139,42.7682,-85.78249799999999
26139,42.768401999999995,-86.126702
26139,42.768342,-86.137046
26139,42.7675438719157,-86.20853850290969
26139,42.883555,-86.21413799999999
26139,42.988284,-86.226305
26139,43.083408999999996,-86.254646
26139,43.1183679687078,-86.27392827867139
26101,44.229428999999996,-86.351638
26101,44.345324,-86.26871
26101,44.400984,-86.251926
26101,44.483004,-86.248914
26101,44.5182985861447,-86.2370208650165
26101,44.512969,-85.817802
26101,44.164197,-85.821186
26101,44.167088,-86.04350699999999
26101,44.178694,-86.3878373602652
26101,44.229428999999996,-86.351638
36005,40.8577734532874,-73.9474845690832
36005,40.874699,-73.938081
36005,40.8826489819421,-73.93489258096069
36005,40.9147182134588,-73.92203089786649
36005,40.91860633204101,-73.9204715293793
36005,40.910044,-73.851379
36005,40.889866,-73.824047
36005,40.871721,-73.74806
36005,40.811713,-73.778958
36005,40.803936,-73.82758299999999
36005,40.801024,-73.846654
36005,40.796096,-73.91245599999999
36005,40.8247452595586,-73.9658345170463
36005,40.8577734532874,-73.9474845690832
40025,36.675186,-103.002518
40025,36.909573,-103.001964
40025,37.000104,-103.002199
40025,36.999598,-102.841989
40025,36.995149,-102.698142
40025,36.994506,-102.355288
40025,36.993083,-102.04224
40025,36.9931451471083,-102.02820419104499
40025,36.5000656730101,-102.032339018963
40025,36.500326,-102.162463
40025,36.500397,-103.002434
40025,36.602716,-103.002188
40025,36.675186,-103.002518
38019,48.9999862956524,-98.99980337271101
38019,49.000205,-98.86903699999999
38019,49.0005151189384,-97.95020501151559
38019,48.717693,-97.94957699999999
38019,48.543124,-97.927154
38019,48.543772999999995,-98.31809799999999
38019,48.544232,-98.97039199999999
38019,48.718089,-98.970368
38019,48.718129,-98.99989
38019,48.9999862956524,-98.99980337271101
38095,48.9992712911555,-99.5257000590717
38095,48.999356999999996,-99.37606799999999
38095,48.9999862956524,-98.99980337271101
38095,48.718129,-98.99989
38095,48.718089,-98.970368
38095,48.544232,-98.97039199999999
38095,48.370472,-98.970975
38095,48.370658,-99.200306
38095,48.370945999999996,-99.492919
38095,48.544833999999994,-99.493189
38095,48.718359,-99.49300199999999
38095,48.718384,-99.52589499999999
38095,48.9992712911555,-99.5257000590717
05145,35.362725,-92.111463
05145,35.358287,-91.851958
05145,35.436442,-91.850144
05145,35.455574,-91.79585499999999
05145,35.534113999999995,-91.79395799999999
05145,35.530446999999995,-91.58188
05145,35.442311,-91.584687
05145,35.439105999999995,-91.347257
05145,35.408063999999996,-91.35659799999999
05145,35.369378,-91.43820199999999
05145,35.297105,-91.43789799999999
05145,35.212655,-91.407782
05145,35.089453999999996,-91.465114
05145,35.091584,-91.58400499999999
05145,35.020741,-91.608065
05145,35.062343999999996,-91.69546299999999
05145,35.030425,-91.802505
05145,35.024577,-91.87888
05145,35.076267,-92.01323
05145,35.066493,-92.11971899999999
05145,35.362725,-92.111463
13081,32.030595,-83.961278
13081,32.027938,-83.609663
13081,31.854089,-83.612256
13081,31.804128,-83.612642
13081,31.803579,-83.802723
13081,31.83119,-83.845323
13081,31.847928999999997,-83.939437
13081,31.909653,-83.922494
13081,31.927242,-83.920102
13081,32.030595,-83.961278
13043,32.351498,-82.254526
13043,32.520429,-82.148338
13043,32.560063,-82.079842
13043,32.53877,-82.030233
13043,32.41541,-81.918671
13043,32.268783,-81.96906899999999
13043,32.278883,-82.025339
13043,32.318838,-82.232788
13043,32.351498,-82.254526
18015,40.736027,-86.750011
18015,40.735765,-86.581739
18015,40.692419,-86.52516399999999
18015,40.69246,-86.373521
18015,40.561361,-86.374417
18015,40.431850999999995,-86.375762
18015,40.432156,-86.694665
18015,40.561873999999996,-86.695353
18015,40.562082,-86.771293
18015,40.736027,-86.750011
19141,43.257566,-95.861914
19141,43.255221,-95.388078
19141,42.909897,-95.388182
19141,42.909096999999996,-95.859377
19141,43.257566,-95.861914
20123,39.567492,-98.48738399999999
20123,39.566921,-97.931844
20123,39.542314,-97.928748
20123,39.306397,-97.929097
20123,39.277094,-97.931614
20123,39.219273,-97.929746
20123,39.21978,-98.490149
20123,39.567492,-98.48738399999999
17023,39.480762,-88.01420499999999
17023,39.481308999999996,-87.960179
17023,39.487362999999995,-87.68762199999999
17023,39.477110992742894,-87.5316666819743
17023,39.469378,-87.531624
17023,39.347888,-87.531646
17023,39.340343,-87.57833099999999
17023,39.312903999999996,-87.600397
17023,39.25938361648301,-87.59474584540601
17023,39.247451999999996,-87.593486
17023,39.211123,-87.577029
17023,39.166727,-87.640435
17023,39.157492547202494,-87.6382934137441
17023,39.172177,-87.65679399999999
17023,39.174882,-87.950385
17023,39.173925,-88.00776599999999
17023,39.378968,-88.012121
17023,39.480762,-88.01420499999999
24047,38.041852999999996,-75.661827
24047,38.08948,-75.54087
24047,38.17874,-75.545898
24047,38.278625999999996,-75.612764
24047,38.290358999999995,-75.36464099999999
24047,38.349281,-75.309884
24047,38.4524365259555,-75.3412873203482
24047,38.451012,-75.18545499999999
24047,38.451263,-75.04893899999999
24047,38.32427,-75.085518
24047,38.311524999999996,-75.102947
24047,38.220475,-75.14322899999999
24047,38.130013999999996,-75.17739399999999
24047,38.096013,-75.19379599999999
24047,38.027209,-75.242266
24047,37.994211,-75.624341
24047,38.041852999999996,-75.661827
26019,44.699045999999996,-86.248474
26019,44.728189,-86.160268
26019,44.741496,-86.089186
26019,44.778330747660895,-86.0784981880303
26019,44.778344999999995,-85.937084
26019,44.774533999999996,-85.815119
26019,44.512969,-85.817802
26019,44.5182985861447,-86.2370208650165
26019,44.566742,-86.220697
26019,44.64808,-86.25394999999999
26019,44.699045999999996,-86.248474
31135,41.00389,-102.051761
31135,41.003949999999996,-101.249975
31135,40.697801999999996,-101.247963
31135,40.698093,-101.345365
31135,40.69754683238901,-102.05129415157901
31135,40.749590999999995,-102.051292
31135,41.002376999999996,-102.051614
31135,41.002376967623896,-102.051717516378
31135,41.00389,-102.051761
20189,37.388484999999996,-101.556606
20189,37.388391999999996,-101.52581
20189,37.387721,-101.089653
20189,37.387803999999996,-101.068106
20189,36.997736175140396,-101.06645021566
20189,36.997124,-101.211486
20189,36.995611,-101.485326
20189,36.995290939277595,-101.555258848691
20189,37.388484999999996,-101.556606
46105,45.212851,-102.957281
46105,45.945094411353196,-102.94206996119101
46105,45.945069,-102.880252
46105,45.945071999999996,-102.704871
46105,45.945015,-102.550947
46105,45.944806,-102.32823
46105,45.944598,-102.087555
46105,45.9445383927275,-102.000679921018
46105,45.472414,-101.99979
46105,45.038274,-101.999994
46105,45.039569,-102.957371
46105,45.212851,-102.957281
51025,36.777857999999995,-78.027411
51025,37.022756,-78.00363899999999
51025,36.987292,-77.968114
51025,36.988817999999995,-77.88981299999999
51025,36.995912,-77.839834
51025,36.894514,-77.658036
51025,36.713539,-77.655841
51025,36.5454424093355,-77.7671039699267
51025,36.544850733042395,-77.89977413604669
51025,36.5441976726866,-78.04620830436029
51025,36.777857999999995,-78.027411
51141,36.652660999999995,-80.602965
51141,36.644114,-80.525522
51141,36.708718,-80.46418
51141,36.738358999999996,-80.45857199999999
51141,36.797675999999996,-80.386909
51141,36.87213,-80.235455
51141,36.841604,-80.06665199999999
51141,36.794365,-80.041493
51141,36.779551999999995,-80.09438899999999
51141,36.5426394280866,-80.0534550433501
51141,36.543973,-80.295243
51141,36.550219,-80.43160499999999
51141,36.5505952751633,-80.4401015419637
51141,36.5582162763804,-80.6121887881246
51141,36.652660999999995,-80.602965
01109,31.966452999999998,-86.191379
01109,31.967554,-85.99556299999999
01109,32.051049,-85.996853
01109,32.06189,-85.946298
01109,32.047351,-85.893652
01109,31.967253,-85.88435
01109,31.967253999999997,-85.790048
01109,31.880357,-85.79104699999999
01109,31.880274999999997,-85.657668
01109,31.786237,-85.66565399999999
01109,31.624492999999998,-85.735732
01109,31.618047999999998,-85.748251
01109,31.617963999999997,-85.789142
01109,31.617741,-86.145895
01109,31.616414,-86.179672
01109,31.663149999999998,-86.14714699999999
01109,31.790951,-86.14833899999999
01109,31.79045,-86.199378
01109,31.966452999999998,-86.191379
13013,34.127493,-83.81768199999999
13013,34.066448,-83.767532
13013,34.031757,-83.563215
13013,33.965911999999996,-83.537385
13013,33.906197999999996,-83.647031
13013,33.894842,-83.76104
13013,33.929843999999996,-83.799104
13013,34.004315999999996,-83.869115
13013,34.127493,-83.81768199999999
18125,38.533519,-87.462892
18125,38.542246999999996,-87.351833
18125,38.511559999999996,-87.288884
18125,38.54493,-87.242097
18125,38.537234,-87.10636
18125,38.514700000000005,-87.072369
18125,38.232596,-87.073067
18125,38.231671,-87.298388
18125,38.246077,-87.316893
18125,38.381474,-87.31621899999999
18125,38.375501,-87.407583
18125,38.46561,-87.462486
18125,38.533519,-87.462892
19081,43.255358,-93.970415
19081,43.255468,-93.497635
19081,42.908511999999995,-93.498617
19081,42.907762,-93.971238
19081,43.255358,-93.970415
21215,38.011267,-85.516882
21215,38.104760999999996,-85.436129
21215,38.118383,-85.42882999999999
21215,38.147438,-85.424054
21215,38.089431,-85.232406
21215,38.074822,-85.196117
21215,38.03727,-85.101646
21215,37.997916,-85.169186
21215,37.971809,-85.167834
21215,37.939929,-85.399559
21215,37.990654,-85.48920199999999
21215,38.011267,-85.516882
26087,43.232791,-83.460708
26087,43.235192999999995,-83.351709
26087,43.322257,-83.354418
26087,43.327048999999995,-83.120396
26087,43.28368,-83.119027
26087,43.284912999999996,-83.00043
26087,43.154098999999995,-82.996257
26087,42.893741,-82.98364699999999
26087,42.888647,-83.102891
26087,42.880432,-83.453364
26087,43.223130999999995,-83.46073299999999
26087,43.232791,-83.460708
27009,45.821967,-94.353112
27009,45.822143,-93.763948
27009,45.559646,-93.759435
27009,45.559066,-94.149467
27009,45.619555999999996,-94.203666
27009,45.67958,-94.18265099999999
27009,45.775208,-94.271776
27009,45.821967,-94.353112
27007,48.538886999999995,-95.60231499999999
27007,48.540211,-95.34254
27007,48.539961,-95.21196599999999
27007,48.365970999999995,-95.21095299999999
27007,48.367332999999995,-94.428702
27007,47.93311,-94.41774699999999
27007,47.845816,-94.418543
27007,47.444828,-94.41627899999999
27007,47.411829999999995,-94.416387
27007,47.410151,-94.670214
27007,47.409848,-94.799934
27007,47.412773,-95.183216
27007,47.872544,-95.193705
27007,47.925346,-95.277834
27007,48.019957999999995,-95.22913299999999
27007,48.020557,-95.582887
27007,48.037358999999995,-95.592287
27007,48.172916,-95.59378799999999
27007,48.538886999999995,-95.60231499999999
28115,34.379343999999996,-89.24633899999999
28115,34.379239999999996,-88.92886999999999
28115,34.364759,-88.82496599999999
28115,34.074948,-88.824523
28115,34.074116,-89.139158
28115,34.073941999999995,-89.244436
28115,34.161186,-89.245485
28115,34.379343999999996,-89.24633899999999
01075,33.698779,-88.25444499999999
01075,33.744907594881695,-88.24838747390949
01075,34.058333,-88.207229
01075,34.052102,-87.98693
01075,34.022202,-87.95192899999999
01075,33.91993,-87.951785
01075,33.524065,-87.946519
01075,33.534001477785196,-88.2745164707837
01075,33.698779,-88.25444499999999
12061,27.809169999999998,-80.88117199999999
12061,27.822522,-80.868881
12061,27.822058,-80.509075
12061,27.860513513361003,-80.4476769492176
12061,27.740045,-80.383695
12061,27.597541,-80.330956
12061,27.5573400246076,-80.31668661162038
12061,27.55847,-80.67982099999999
12061,27.558733,-80.777166
12061,27.643195,-80.778047
12061,27.642287999999997,-80.87315
12061,27.809169999999998,-80.88117199999999
12073,30.333077,-84.715144
12073,30.388281,-84.646408
12073,30.451499,-84.519796
12073,30.474012,-84.405402
12073,30.573466999999997,-84.378384
12073,30.684809171948004,-84.28551450903949
12073,30.678037,-84.12499299999999
12073,30.675943397968002,-84.08375308229999
12073,30.6720699684692,-84.007454
12073,30.522233999999997,-83.977424
12073,30.47354,-84.041293
12073,30.434302,-84.074691
12073,30.273616999999998,-84.07553899999999
12073,30.274244,-84.241222
12073,30.303300999999998,-84.28594199999999
12073,30.300169999999998,-84.713351
12073,30.333077,-84.715144
26149,41.798814,-85.76018599999999
26149,42.069327,-85.76294299999999
26149,42.071553,-85.29362599999999
26149,41.759755274701796,-85.2921788113335
26149,41.759236686047,-85.6597502379909
26149,41.7590510395575,-85.79133496196279
26149,41.798814,-85.76018599999999
26031,45.289381999999996,-84.732687
26031,45.780496853289,-84.732242
26031,45.777598999999995,-84.718904
26031,45.698566,-84.553311
26031,45.652404,-84.46168
26031,45.669427,-84.413642
26031,45.66438,-84.329537
26031,45.6262310178484,-84.2108933455563
26031,45.625997999999996,-84.25202
26031,45.198727,-84.246634
26031,45.198737,-84.366614
26031,45.201935999999996,-84.734303
26031,45.289381999999996,-84.732687
31165,43.000585,-104.053127
31165,43.0007588130312,-103.50509926163201
31165,42.784966,-103.480403
31165,42.437267,-103.480082
31165,42.437354,-103.444532
31165,42.090708,-103.444108
31165,42.090562,-103.401667
31165,42.00354,-103.401639
31165,42.0017182658666,-104.052762137092
31165,42.016318,-104.052729
31165,42.249962,-104.052793
31165,42.499964,-104.053107
31165,42.6117663005415,-104.052662191568
31165,42.630917,-104.052586
31165,43.000585,-104.053127
39051,41.70592135740559,-84.3995487854742
39051,41.7069558826335,-84.3604190413973
39051,41.712931,-84.134417
39051,41.7201944903196,-83.88039046535329
39051,41.487542999999995,-83.882943
39051,41.485519,-84.34190199999999
39051,41.61673,-84.381312
39051,41.70592135740559,-84.3995487854742
37007,35.195721999999996,-80.27682899999999
